fecha_corte,epi_year,epi_week,last_day_of_epi_week,complete_epi_week,rango_edad,dosis,n,n_acum,pob2022,pct_acum
2022-11-04,2021,36,2021-09-11,1,80+,1,3867,570334,719349,0.792847421766069
2022-11-04,2021,36,2021-09-11,1,80+,2,2746,541893,719349,0.7533102847157639
2022-11-04,2021,36,2021-09-11,1,Desconocido,2,1,7,NA,NA
2022-11-04,2021,37,2021-09-18,1,0-19,1,156985,266036,11566367,0.0230008264479244
2022-11-04,2021,37,2021-09-18,1,0-19,2,5592,49368,11566367,0.004268237381711993
2022-11-04,2021,37,2021-09-18,1,20-39,1,1481769,5194081,10976804,0.47318700415895193
2022-11-04,2021,37,2021-09-18,1,20-39,2,256961,1371911,10976804,0.12498273632288597
2022-11-04,2021,37,2021-09-18,1,40-59,1,179036,6072049,7889210,0.7696650234941141
2022-11-04,2021,37,2021-09-18,1,40-59,2,253422,4950790,7889210,0.6275393860728767
2022-11-04,2021,37,2021-09-18,1,60-79,1,29657,3055944,3660867,0.8347596348078201
2022-11-04,2021,37,2021-09-18,1,60-79,2,29362,2873477,3660867,0.7849170701912962
2022-11-04,2021,37,2021-09-18,1,80+,1,3091,573425,719349,0.7971443624721797
2022-11-04,2021,37,2021-09-18,1,80+,2,3111,545004,719349,0.7576350283381224
2022-11-04,2021,38,2021-09-25,1,0-19,1,49981,316017,11566367,0.027322062320865315
2022-11-04,2021,38,2021-09-25,1,0-19,2,4844,54212,11566367,0.0046870378572632185
2022-11-04,2021,38,2021-09-25,1,20-39,1,690933,5885014,10976804,0.5361318285358835
2022-11-04,2021,38,2021-09-25,1,20-39,2,465578,1837489,10976804,0.16739745011389473
2022-11-04,2021,38,2021-09-25,1,40-59,1,93703,6165752,7889210,0.781542385105733
2022-11-04,2021,38,2021-09-25,1,40-59,2,248679,5199469,7889210,0.6590607931592644
2022-11-04,2021,38,2021-09-25,1,60-79,1,17330,3073274,3660867,0.8394934861058869
2022-11-04,2021,38,2021-09-25,1,60-79,2,30268,2903745,3660867,0.7931850569824034
2022-11-04,2021,38,2021-09-25,1,80+,1,1948,575373,719349,0.7998523665147237
2022-11-04,2021,38,2021-09-25,1,80+,2,3220,548224,719349,0.7621112978540319
2022-11-04,2021,39,2021-10-02,1,0-19,1,51716,367733,11566367,0.03179330208007406
2022-11-04,2021,39,2021-10-02,1,0-19,2,33290,87502,11566367,0.007565210407036194
2022-11-04,2021,39,2021-10-02,1,20-39,1,650086,6535100,10976804,0.5953554422580561
2022-11-04,2021,39,2021-10-02,1,20-39,2,1092231,2929720,10976804,0.2669010032428383
2022-11-04,2021,39,2021-10-02,1,40-59,1,81305,6247057,7889210,0.7918482332198027
2022-11-04,2021,39,2021-10-02,1,40-59,2,304731,5504200,7889210,0.6976870941450412
2022-11-04,2021,39,2021-10-02,1,60-79,1,16348,3089622,3660867,0.8439590949357079
2022-11-04,2021,39,2021-10-02,1,60-79,2,38320,2942065,3660867,0.8036525227493925
2022-11-04,2021,39,2021-10-02,1,80+,1,1885,577258,719349,0.802472791371087
2022-11-04,2021,39,2021-10-02,1,80+,2,3859,552083,719349,0.7674758705440614
2022-11-04,2021,39,2021-10-02,1,Desconocido,2,1,8,NA,NA
2022-11-04,2021,40,2021-10-09,1,0-19,1,34564,402297,11566367,0.034781621575729005
2022-11-04,2021,40,2021-10-09,1,0-19,2,118401,205903,11566367,0.017801873310781164
2022-11-04,2021,40,2021-10-09,1,20-39,1,486242,7021342,10976804,0.6396526712146814
2022-11-04,2021,40,2021-10-09,1,20-39,2,1250473,4180193,10976804,0.38082059222338305
2022-11-04,2021,40,2021-10-09,1,40-59,1,66940,6313997,7889210,0.8003332399568525
2022-11-04,2021,40,2021-10-09,1,40-59,2,196717,5700917,7889210,0.7226220369339896
2022-11-04,2021,40,2021-10-09,1,60-79,1,13391,3103013,3660867,0.8476169716080918
2022-11-04,2021,40,2021-10-09,1,60-79,2,27887,2969952,3660867,0.8112701171607709
2022-11-04,2021,40,2021-10-09,1,80+,1,1384,578642,719349,0.8043967531754406
2022-11-04,2021,40,2021-10-09,1,80+,2,2841,554924,719349,0.7714252747970735
2022-11-04,2021,41,2021-10-16,1,0-19,1,176369,578666,11566367,0.050030056974674934
2022-11-04,2021,41,2021-10-16,1,0-19,2,48009,253912,11566367,0.021952614853047635
2022-11-04,2021,41,2021-10-16,1,0-19,3,9,9,11566367,7.781181420233337e-7
2022-11-04,2021,41,2021-10-16,1,20-39,1,482542,7503884,10976804,0.6836128257368903
2022-11-04,2021,41,2021-10-16,1,20-39,2,734550,4914743,10976804,0.4477389775748934
2022-11-04,2021,41,2021-10-16,1,20-39,3,19821,19821,10976804,0.0018057168552886615
2022-11-04,2021,41,2021-10-16,1,40-59,1,77116,6391113,7889210,0.810108109683986
2022-11-04,2021,41,2021-10-16,1,40-59,2,116985,5817902,7889210,0.7374505178592027
2022-11-04,2021,41,2021-10-16,1,40-59,3,21092,21092,7889210,0.0026735249790536693
2022-11-04,2021,41,2021-10-16,1,60-79,1,14107,3117120,3660867,0.8514704303652659
2022-11-04,2021,41,2021-10-16,1,60-79,2,19091,2989043,3660867,0.8164850020500608
2022-11-04,2021,41,2021-10-16,1,60-79,3,4833,4833,3660867,0.0013201790723345044
2022-11-04,2021,41,2021-10-16,1,80+,1,1471,580113,719349,0.8064416576654725
2022-11-04,2021,41,2021-10-16,1,80+,2,2088,557012,719349,0.7743278992533527
2022-11-04,2021,41,2021-10-16,1,80+,3,17,17,719349,2.3632478810702455e-5
2022-11-04,2021,41,2021-10-16,1,Desconocido,1,1,12,NA,NA
2022-11-04,2021,42,2021-10-23,1,0-19,1,220515,799181,11566367,0.06909524831781665
2022-11-04,2021,42,2021-10-23,1,0-19,2,38606,292518,11566367,0.025290395852042392
2022-11-04,2021,42,2021-10-23,1,0-19,3,53,62,11566367,5.3603694228274095e-6
2022-11-04,2021,42,2021-10-23,1,20-39,1,309530,7813414,10976804,0.7118113797057869
2022-11-04,2021,42,2021-10-23,1,20-39,2,596760,5511503,10976804,0.5021045287863389
2022-11-04,2021,42,2021-10-23,1,20-39,3,55667,75488,10976804,0.006877047271683087
2022-11-04,2021,42,2021-10-23,1,40-59,1,55934,6447047,7889210,0.8171980464457151
2022-11-04,2021,42,2021-10-23,1,40-59,2,89781,5907683,7889210,0.7488307447767267
2022-11-04,2021,42,2021-10-23,1,40-59,3,58829,79921,7889210,0.01013041863507246
2022-11-04,2021,42,2021-10-23,1,60-79,1,10829,3127949,3660867,0.854428472818051
2022-11-04,2021,42,2021-10-23,1,60-79,2,16534,3005577,3660867,0.8210014185164334
2022-11-04,2021,42,2021-10-23,1,60-79,3,14596,19429,3660867,0.00530721274495905
2022-11-04,2021,42,2021-10-23,1,80+,1,1204,581317,719349,0.8081153932235953
2022-11-04,2021,42,2021-10-23,1,80+,2,1863,558875,719349,0.7769177409018432
2022-11-04,2021,42,2021-10-23,1,80+,3,19,36,719349,5.0045249246193434e-5
2022-11-04,2021,42,2021-10-23,1,Desconocido,1,2,14,NA,NA
2022-11-04,2021,43,2021-10-30,1,0-19,1,238837,1038018,11566367,0.0897445152829752
2022-11-04,2021,43,2021-10-30,1,0-19,2,33576,326094,11566367,0.028193295267217443
2022-11-04,2021,43,2021-10-30,1,0-19,3,35,97,11566367,8.386384419584819e-6
2022-11-04,2021,43,2021-10-30,1,20-39,1,203594,8017008,10976804,0.7303590371113486
2022-11-04,2021,43,2021-10-30,1,20-39,2,458141,5969644,10976804,0.5438417229641707
2022-11-04,2021,43,2021-10-30,1,20-39,3,17969,93457,10976804,0.008514044707366553
2022-11-04,2021,43,2021-10-30,1,40-59,1,41312,6488359,7889210,0.8224345656916219
2022-11-04,2021,43,2021-10-30,1,40-59,2,71345,5979028,7889210,0.7578741090679548
2022-11-04,2021,43,2021-10-30,1,40-59,3,19688,99609,7889210,0.012625979027050871
2022-11-04,2021,43,2021-10-30,1,60-79,1,8409,3136358,3660867,0.8567254696769918
2022-11-04,2021,43,2021-10-30,1,60-79,2,13871,3019448,3660867,0.8247904116702409
2022-11-04,2021,43,2021-10-30,1,60-79,3,13897,33326,3660867,0.009103308041510385
2022-11-04,2021,43,2021-10-30,1,80+,1,814,582131,719349,0.80924697191488415
2022-11-04,2021,43,2021-10-30,1,80+,2,1484,560359,719349,0.7789807172874362
2022-11-04,2021,43,2021-10-30,1,80+,3,10933,10969,719349,0.01524850941615266
2022-11-04,2021,44,2021-11-06,1,0-19,1,996888,2034906,11566367,0.17593303065690377
2022-11-04,2021,44,2021-11-06,1,0-19,2,31701,357795,11566367,0.03093408673613763
2022-11-04,2021,44,2021-11-06,1,0-19,3,31,128,11566367,1.1066569130998523e-5
2022-11-04,2021,44,2021-11-06,1,20-39,1,154184,8171192,10976804,0.7444053842994737
2022-11-04,2021,44,2021-11-06,1,20-39,2,309280,6278924,10976804,0.5720175016334444
2022-11-04,2021,44,2021-11-06,1,20-39,3,12331,105788,10976804,0.009637413585958172
2022-11-04,2021,44,2021-11-06,1,40-59,1,38130,6526489,7889210,0.8272677492423196
2022-11-04,2021,44,2021-11-06,1,40-59,2,56600,6035628,7889210,0.7650484649286811
2022-11-04,2021,44,2021-11-06,1,40-59,3,13100,112709,7889210,0.014286474818137685
2022-11-04,2021,44,2021-11-06,1,60-79,1,7619,3143977,3660867,0.8588066706602562
2022-11-04,2021,44,2021-11-06,1,60-79,2,10564,3030012,3660867,0.8276760668989067
2022-11-04,2021,44,2021-11-06,1,60-79,3,16726,50052,3660867,0.013672171100452433
2022-11-04,2021,44,2021-11-06,1,80+,1,753,582884,719349,0.810293751711617
2022-11-04,2021,44,2021-11-06,1,80+,2,1137,561496,719349,0.7805613130761285
2022-11-04,2021,44,2021-11-06,1,80+,3,16352,27321,719349,0.03798017374042363
2022-11-04,2021,44,2021-11-06,1,Desconocido,1,1,15,NA,NA
2022-11-04,2021,45,2021-11-13,1,0-19,1,646764,2681670,11566367,0.2318506753244126
2022-11-04,2021,45,2021-11-13,1,0-19,2,188205,546000,11566367,0.047205833949415577
2022-11-04,2021,45,2021-11-13,1,0-19,3,64,192,11566367,1.6599853696497786e-5
2022-11-04,2021,45,2021-11-13,1,20-39,1,185729,8356921,10976804,0.761325518793995
2022-11-04,2021,45,2021-11-13,1,20-39,2,352651,6631575,10976804,0.6041444303824683
2022-11-04,2021,45,2021-11-13,1,20-39,3,29666,135454,10976804,0.012340021740390008
2022-11-04,2021,45,2021-11-13,1,40-59,1,49025,6575514,7889210,0.8334819329185051
2022-11-04,2021,45,2021-11-13,1,40-59,2,68853,6104481,7889210,0.773775954753391
2022-11-04,2021,45,2021-11-13,1,40-59,3,25652,138361,7889210,0.017538004438974245
2022-11-04,2021,45,2021-11-13,1,60-79,1,9800,3153777,3660867,0.8614836321559893
2022-11-04,2021,45,2021-11-13,1,60-79,2,12502,3042514,3660867,0.8310911049213205
2022-11-04,2021,45,2021-11-13,1,60-79,3,10923,60975,3660867,0.01665589053084966
2022-11-04,2021,45,2021-11-13,1,80+,1,1103,583987,719349,0.8118270825426879
2022-11-04,2021,45,2021-11-13,1,80+,2,1380,562876,719349,0.7824797142972326
2022-11-04,2021,45,2021-11-13,1,80+,3,21719,49040,719349,0.06817275063981461
2022-11-04,2021,46,2021-11-20,1,0-19,1,371079,3052749,11566367,0.26393326443817666
2022-11-04,2021,46,2021-11-20,1,0-19,2,231728,777728,11566367,0.06724047403994703
2022-11-04,2021,46,2021-11-20,1,0-19,3,190,382,11566367,3.302679225032372e-5
2022-11-04,2021,46,2021-11-20,1,20-39,1,302779,8659700,10976804,0.7889090485718794
2022-11-04,2021,46,2021-11-20,1,20-39,2,341867,6973442,10976804,0.635288923806966
2022-11-04,2021,46,2021-11-20,1,20-39,3,14203,149657,10976804,0.013633932062556642
2022-11-04,2021,46,2021-11-20,1,40-59,1,92785,6668299,7889210,0.8452429330693441
2022-11-04,2021,46,2021-11-20,1,40-59,2,72028,6176509,7889210,0.7829058929854827
2022-11-04,2021,46,2021-11-20,1,40-59,3,11504,149865,7889210,0.018996198605437047
2022-11-04,2021,46,2021-11-20,1,60-79,1,19263,3173040,3660867,0.8667455004511226
2022-11-04,2021,46,2021-11-20,1,60-79,2,12863,3055377,3660867,0.8346047534641384
2022-11-04,2021,46,2021-11-20,1,60-79,3,11796,72771,3660867,0.019878078061836172
2022-11-04,2021,46,2021-11-20,1,80+,1,2068,586055,719349,0.8147019040827193
2022-11-04,2021,46,2021-11-20,1,80+,2,1398,564274,719349,0.7844231381429598
2022-11-04,2021,46,2021-11-20,1,80+,3,43105,92145,719349,0.12809498588306928
2022-11-04,2021,46,2021-11-20,1,Desconocido,1,2,17,NA,NA
2022-11-04,2021,46,2021-11-20,1,Desconocido,2,1,9,NA,NA
2022-11-04,2021,47,2021-11-27,1,0-19,1,262420,3315169,11566367,0.28662146030815033
2022-11-04,2021,47,2021-11-27,1,0-19,2,766020,1543748,11566367,0.13346870283469303
2022-11-04,2021,47,2021-11-27,1,0-19,3,735,1117,11566367,9.65731071822293e-5
2022-11-04,2021,47,2021-11-27,1,20-39,1,256488,8916188,10976804,0.8122754127704203
2022-11-04,2021,47,2021-11-27,1,20-39,2,257769,7231211,10976804,0.6587719886407738
2022-11-04,2021,47,2021-11-27,1,20-39,3,22893,172550,10976804,0.01571951179960943
2022-11-04,2021,47,2021-11-27,1,40-59,1,81211,6749510,7889210,0.8555368661754472
2022-11-04,2021,47,2021-11-27,1,40-59,2,61252,6237761,7889210,0.7906699149851506
2022-11-04,2021,47,2021-11-27,1,40-59,3,19698,169563,7889210,0.021493026551454453
2022-11-04,2021,47,2021-11-27,1,60-79,1,17705,3190745,3660867,0.8715817865003017
2022-11-04,2021,47,2021-11-27,1,60-79,2,12252,3067629,3660867,0.8379515016524774
2022-11-04,2021,47,2021-11-27,1,60-79,3,167825,240596,3660867,0.06572104367626576
2022-11-04,2021,47,2021-11-27,1,80+,1,2133,588188,719349,0.8176670851005562
2022-11-04,2021,47,2021-11-27,1,80+,2,1438,565712,719349,0.7864221678211828
2022-11-04,2021,47,2021-11-27,1,80+,3,57093,149238,719349,0.20746258075009488
2022-11-04,2021,48,2021-12-04,1,0-19,1,176113,3491282,11566367,0.3018477625688343
2022-11-04,2021,48,2021-12-04,1,0-19,2,613325,2157073,11566367,0.18649529277429983
2022-11-04,2021,48,2021-12-04,1,0-19,3,3570,4687,11566367,4.05226636851485e-4
2022-11-04,2021,48,2021-12-04,1,20-39,1,209374,9125562,10976804,0.8313496351032595
2022-11-04,2021,48,2021-12-04,1,20-39,2,223949,7455160,10976804,0.6791740109416183
2022-11-04,2021,48,2021-12-04,1,20-39,3,71745,244295,10976804,0.02225556728534098
2022-11-04,2021,48,2021-12-04,1,40-59,1,67236,6816746,7889210,0.8640593925120512
2022-11-04,2021,48,2021-12-04,1,40-59,2,55442,6293203,7889210,0.7976974880881609
2022-11-04,2021,48,2021-12-04,1,40-59,3,60727,230290,7889210,0.029190501964074984
2022-11-04,2021,48,2021-12-04,1,60-79,1,15484,3206229,3660867,0.87581138566356
2022-11-04,2021,48,2021-12-04,1,60-79,2,12033,3079662,3660867,0.8412384279461669
2022-11-04,2021,48,2021-12-04,1,60-79,3,536201,776797,3660867,0.21218935295928532
2022-11-04,2021,48,2021-12-04,1,80+,1,1944,590132,719349,0.8203695285598507
2022-11-04,2021,48,2021-12-04,1,80+,2,1416,567128,719349,0.788390614291533
2022-11-04,2021,48,2021-12-04,1,80+,3,81702,230940,719349,0.3210402739143309
2022-11-04,2021,49,2021-12-11,1,0-19,1,155061,3646343,11566367,0.3152539600377543
2022-11-04,2021,49,2021-12-11,1,0-19,2,373554,2530627,11566367,0.2187918643771203
2022-11-04,2021,49,2021-12-11,1,0-19,3,1819,6506,11566367,5.624929591115344e-4
2022-11-04,2021,49,2021-12-11,1,20-39,1,279654,9405216,10976804,0.8568264496660413
2022-11-04,2021,49,2021-12-11,1,20-39,2,350295,7805455,10976804,0.7110863052669976
2022-11-04,2021,49,2021-12-11,1,20-39,3,49011,293306,10976804,0.026720528124579795
2022-11-04,2021,49,2021-12-11,1,40-59,1,93167,6909913,7889210,0.8758688132271799
2022-11-04,2021,49,2021-12-11,1,40-59,2,92093,6385296,7889210,0.8093707734995013
2022-11-04,2021,49,2021-12-11,1,40-59,3,43348,273638,7889210,0.03468509521232164
2022-11-04,2021,49,2021-12-11,1,60-79,1,21684,3227913,3660867,0.8817345727118739
2022-11-04,2021,49,2021-12-11,1,60-79,2,18330,3097992,3660867,0.846245438580533
2022-11-04,2021,49,2021-12-11,1,60-79,3,378292,1155089,3660867,0.3155233446066191
2022-11-04,2021,49,2021-12-11,1,80+,1,2733,592865,719349,0.8241687970651241
2022-11-04,2021,49,2021-12-11,1,80+,2,2028,569156,719349,0.7912098299990686
2022-11-04,2021,49,2021-12-11,1,80+,3,52359,283299,719349,0.393826918505482
2022-11-04,2021,49,2021-12-11,1,Desconocido,2,1,10,NA,NA
2022-11-04,2021,50,2021-12-18,1,0-19,1,160614,3806957,11566367,0.3291402564003027
2022-11-04,2021,50,2021-12-18,1,0-19,2,323878,2854505,11566367,0.24679356966625735
2022-11-04,2021,50,2021-12-18,1,0-19,3,1474,7980,11566367,6.899314192606892e-4
2022-11-04,2021,50,2021-12-18,1,20-39,1,326131,9731347,10976804,0.8865373746310857
2022-11-04,2021,50,2021-12-18,1,20-39,2,426728,8232183,10976804,0.7499617374966339
2022-11-04,2021,50,2021-12-18,1,20-39,3,35833,329139,10976804,0.02998495737010518
2022-11-04,2021,50,2021-12-18,1,40-59,1,122752,7032665,7889210,0.8914282925666829
2022-11-04,2021,50,2021-12-18,1,40-59,2,121846,6507142,7889210,0.824815412443071
2022-11-04,2021,50,2021-12-18,1,40-59,3,57916,331554,7889210,0.04202626118457995
2022-11-04,2021,50,2021-12-18,1,60-79,1,40186,3268099,3660867,0.8927117538003976
2022-11-04,2021,50,2021-12-18,1,60-79,2,27400,3125392,3660867,0.8537300043951337
2022-11-04,2021,50,2021-12-18,1,60-79,3,271440,1426529,3660867,0.38966971485170043
2022-11-04,2021,50,2021-12-18,1,80+,1,7595,600460,719349,0.8347269545102586
2022-11-04,2021,50,2021-12-18,1,80+,2,3856,573012,719349,0.7965702322516609
2022-11-04,2021,50,2021-12-18,1,80+,3,41212,324511,719349,0.4511176077258744
2022-11-04,2021,51,2021-12-25,1,0-19,1,64201,3871158,11566367,0.33469091893764047
2022-11-04,2021,51,2021-12-25,1,0-19,2,151407,3005912,11566367,0.2598838511695159
2022-11-04,2021,51,2021-12-25,1,0-19,3,4053,12033,11566367,0.0010403439558851972
2022-11-04,2021,51,2021-12-25,1,20-39,1,113096,9844443,10976804,0.8968405557756156
2022-11-04,2021,51,2021-12-25,1,20-39,2,197724,8429907,10976804,0.7679746308670539
2022-11-04,2021,51,2021-12-25,1,20-39,3,110190,439329,10976804,0.04002339843182041
2022-11-04,2021,51,2021-12-25,1,40-59,1,44878,7077543,7889210,0.8971168215828962
2022-11-04,2021,51,2021-12-25,1,40-59,2,63922,6571064,7889210,0.8329178713711513
2022-11-04,2021,51,2021-12-25,1,40-59,3,518209,849763,7889210,0.10771205228406901
2022-11-04,2021,51,2021-12-25,1,60-79,1,15372,3283471,3660867,0.8969107591179903
2022-11-04,2021,51,2021-12-25,1,60-79,2,15891,3141283,3660867,0.8580707794082658
2022-11-04,2021,51,2021-12-25,1,60-79,3,202095,1628624,3660867,0.44487385092110693
2022-11-04,2021,51,2021-12-25,1,80+,1,3138,603598,719349,0.8390892320695518
2022-11-04,2021,51,2021-12-25,1,80+,2,2248,575260,719349,0.7996952800379232
2022-11-04,2021,51,2021-12-25,1,80+,3,26867,351378,719349,0.488466655267471
2022-11-04,2021,52,2022-01-01,1,0-19,1,46525,3917683,11566367,0.33871335744404446
2022-11-04,2021,52,2022-01-01,1,0-19,2,113985,3119897,11566367,0.2697387174382414
2022-11-04,2021,52,2022-01-01,1,0-19,3,4335,16368,11566367,0.0014151375276264362
2022-11-04,2021,52,2022-01-01,1,20-39,1,81825,9926268,10976804,0.9042949113421357
2022-11-04,2021,52,2022-01-01,1,20-39,2,176585,8606492,10976804,0.7840617360025741
2022-11-04,2021,52,2022-01-01,1,20-39,3,183730,623059,10976804,0.056761421630558404
2022-11-04,2021,52,2022-01-01,1,40-59,1,32465,7110008,7889210,0.9012319357705018
2022-11-04,2021,52,2022-01-01,1,40-59,2,60373,6631437,7889210,0.8405704753707912
2022-11-04,2021,52,2022-01-01,1,40-59,3,537218,1386981,7889210,0.17580733685628852
2022-11-04,2021,52,2022-01-01,1,60-79,1,9647,3293118,3660867,0.8995459272352697
2022-11-04,2021,52,2022-01-01,1,60-79,2,15129,3156412,3660867,0.8622034070071379
2022-11-04,2021,52,2022-01-01,1,60-79,3,156360,1784984,3660867,0.4875850447448651
2022-11-04,2021,52,2022-01-01,1,80+,1,1837,605435,719349,0.84164292992692
2022-11-04,2021,52,2022-01-01,1,80+,2,1994,577254,719349,0.8024672307878373
2022-11-04,2021,52,2022-01-01,1,80+,3,19913,371291,719349,0.5161486288296779
2022-11-04,2022,1,2022-01-08,1,0-19,1,55435,3973118,11566367,0.3435061329110515
2022-11-04,2022,1,2022-01-08,1,0-19,2,128040,3247937,11566367,0.2808087448720934
2022-11-04,2022,1,2022-01-08,1,0-19,3,14214,30582,11566367,0.002644045446595288
2022-11-04,2022,1,2022-01-08,1,20-39,1,91043,10017311,10976804,0.9125890377563451
2022-11-04,2022,1,2022-01-08,1,20-39,2,238563,8845055,10976804,0.8057951112181652
2022-11-04,2022,1,2022-01-08,1,20-39,3,404337,1027396,10976804,0.0935970069247843
2022-11-04,2022,1,2022-01-08,1,40-59,1,35070,7145078,7889210,0.9056772477852663
2022-11-04,2022,1,2022-01-08,1,40-59,2,91071,6722508,7889210,0.852114216759346
2022-11-04,2022,1,2022-01-08,1,40-59,3,674504,2061485,7889210,0.26130436380829003
2022-11-04,2022,1,2022-01-08,1,60-79,1,9131,3302249,3660867,0.9020401451350185
2022-11-04,2022,1,2022-01-08,1,60-79,2,27482,3183894,3660867,0.8697103718873153
2022-11-04,2022,1,2022-01-08,1,60-79,3,170754,1955738,3660867,0.5342280940553154
2022-11-04,2022,1,2022-01-08,1,80+,1,1653,607088,719349,0.8439408409548077
2022-11-04,2022,1,2022-01-08,1,80+,2,4620,581874,719349,0.8088897044410989
2022-11-04,2022,1,2022-01-08,1,80+,3,18634,389925,719349,0.5420526058978327
2022-11-04,2022,1,2022-01-08,1,Desconocido,3,1,1,NA,NA
2022-11-04,2022,2,2022-01-15,1,0-19,1,48935,4022053,11566367,0.347736934164375
2022-11-04,2022,2,2022-01-15,1,0-19,2,104435,3352372,11566367,0.2898379413345608
2022-11-04,2022,2,2022-01-15,1,0-19,3,16864,47446,11566367,0.004102065929604343
2022-11-04,2022,2,2022-01-15,1,20-39,1,73753,10091064,10976804,0.9193080244486465
2022-11-04,2022,2,2022-01-15,1,20-39,2,188349,9033404,10976804,0.8229539308527327
2022-11-04,2022,2,2022-01-15,1,20-39,3,439417,1466813,10976804,0.13362842226207192
2022-11-04,2022,2,2022-01-15,1,40-59,1,28213,7173291,7889210,0.9092533979954901
2022-11-04,2022,2,2022-01-15,1,40-59,2,69921,6792429,7889210,0.8609770813554208
2022-11-04,2022,2,2022-01-15,1,40-59,3,545896,2607381,7889210,0.3304996317755517
2022-11-04,2022,2,2022-01-15,1,60-79,1,7684,3309933,3660867,0.9041391014751423
2022-11-04,2022,2,2022-01-15,1,60-79,2,20188,3204082,3660867,0.8752249125685254
2022-11-04,2022,2,2022-01-15,1,60-79,3,147703,2103441,3660867,0.5745745475047305
2022-11-04,2022,2,2022-01-15,1,80+,1,1390,608478,719349,0.8458731436340358
2022-11-04,2022,2,2022-01-15,1,80+,2,3317,585191,719349,0.8135008181008105
2022-11-04,2022,2,2022-01-15,1,80+,3,17215,407140,719349,0.5659839660581999
2022-11-04,2022,3,2022-01-22,1,0-19,1,35210,4057263,11566367,0.350781105251113
2022-11-04,2022,3,2022-01-22,1,0-19,2,67370,3419742,11566367,0.2956625879154621
2022-11-04,2022,3,2022-01-22,1,0-19,3,12840,60286,11566367,0.0052121811455576325
2022-11-04,2022,3,2022-01-22,1,20-39,1,49193,10140257,10976804,0.9237895657060106
2022-11-04,2022,3,2022-01-22,1,20-39,2,119954,9153358,10976804,0.8338818840165134
2022-11-04,2022,3,2022-01-22,1,20-39,3,315242,1782055,10976804,0.16234734627674868
2022-11-04,2022,3,2022-01-22,1,40-59,1,18633,7191924,7889210,0.9116152314363543
2022-11-04,2022,3,2022-01-22,1,40-59,2,43580,6836009,7889210,0.8665010818573723
2022-11-04,2022,3,2022-01-22,1,40-59,3,318265,2925646,7889210,0.3708414403977078
2022-11-04,2022,3,2022-01-22,1,60-79,1,5032,3314965,3660867,0.9055136392554004
2022-11-04,2022,3,2022-01-22,1,60-79,2,11748,3215830,3660867,0.8784339884513696
2022-11-04,2022,3,2022-01-22,1,60-79,3,91457,2194898,3660867,0.5995568809246553
2022-11-04,2022,3,2022-01-22,1,80+,1,900,609378,719349,0.8471242748651906
2022-11-04,2022,3,2022-01-22,1,80+,2,2035,587226,719349,0.816329764829033
2022-11-04,2022,3,2022-01-22,1,80+,3,10984,418124,719349,0.5812533276615384
2022-11-04,2022,4,2022-01-29,1,0-19,1,478149,4535412,11566367,0.39212070652781467
2022-11-04,2022,4,2022-01-29,1,0-19,2,59360,3479102,11566367,0.3007947093499627
2022-11-04,2022,4,2022-01-29,1,0-19,3,11337,71623,11566367,0.006192350631793025
2022-11-04,2022,4,2022-01-29,1,20-39,1,35097,10175354,10976804,0.9269869444694466
2022-11-04,2022,4,2022-01-29,1,20-39,2,96626,9249984,10976804,0.8426846284218976
2022-11-04,2022,4,2022-01-29,1,20-39,3,271676,2053731,10976804,0.1870973554779697
2022-11-04,2022,4,2022-01-29,1,40-59,1,13162,7205086,7889210,0.9132835860624828
2022-11-04,2022,4,2022-01-29,1,40-59,2,34940,6870949,7889210,0.8709299156696297
2022-11-04,2022,4,2022-01-29,1,40-59,3,253096,3178742,7889210,0.4029227261031206
2022-11-04,2022,4,2022-01-29,1,60-79,1,3592,3318557,3660867,0.9064948275913876
2022-11-04,2022,4,2022-01-29,1,60-79,2,9141,3224971,3660867,0.8809309379444814
2022-11-04,2022,4,2022-01-29,1,60-79,3,69461,2264359,3660867,0.6185308015833407
2022-11-04,2022,4,2022-01-29,1,80+,1,763,610141,719349,0.8481849561200474
2022-11-04,2022,4,2022-01-29,1,80+,2,1630,588856,719349,0.8185957025032355
2022-11-04,2022,4,2022-01-29,1,80+,3,9029,427153,719349,0.5938049542016463
2022-11-04,2022,5,2022-02-05,1,0-19,1,720615,5256027,11566367,0.45442332929605295
2022-11-04,2022,5,2022-02-05,1,0-19,2,55295,3534397,11566367,0.3055753807569827
2022-11-04,2022,5,2022-02-05,1,0-19,3,12311,83934,11566367,0.00725672979250961
2022-11-04,2022,5,2022-02-05,1,20-39,1,32655,10208009,10976804,0.9299618541061678
2022-11-04,2022,5,2022-02-05,1,20-39,2,83565,9333549,10976804,0.850297500073792
2022-11-04,2022,5,2022-02-05,1,20-39,3,306188,2359919,10976804,0.21499144924150965
2022-11-04,2022,5,2022-02-05,1,40-59,1,12272,7217358,7889210,0.9148391283791406
2022-11-04,2022,5,2022-02-05,1,40-59,2,29258,6900207,7889210,0.8746385252769289
2022-11-04,2022,5,2022-02-05,1,40-59,3,302243,3480985,7889210,0.44123365964399475
2022-11-04,2022,5,2022-02-05,1,60-79,1,2997,3321554,3660867,0.9073134861222765
2022-11-04,2022,5,2022-02-05,1,60-79,2,7219,3232190,3660867,0.8829028751932261
2022-11-04,2022,5,2022-02-05,1,60-79,3,62251,2326610,3660867,0.6355352434273084
